ObjectId,Country,Measure,Date,Value
21171,World,Indonesian,D11/11/2010,178.81
21172,World,Mediterranean,D11/11/2010,112.58
21173,World,Sea Japan,D11/11/2010,129.83
21174,World,South China,D11/11/2010,175.27
21175,World,Andaman Sea,D11/12/2010,173.31
21176,World,Atlantic Ocean,D11/12/2010,33.75
21177,World,Bering Sea,D11/12/2010,61.72
21178,World,Caribbean Sea,D11/12/2010,40.02
21179,World,Indian Ocean,D11/12/2010,39.58
21180,World,Nino,D11/12/2010,32.46
21181,World,North Atlantic,D11/12/2010,55.19
21182,World,North Pacific,D11/12/2010,72.87
21183,World,North Sea,D11/12/2010,12.44
21184,World,Pacific Ocean,D11/12/2010,19.8
21185,World,Persian Gulf,D11/12/2010,175.23
21186,World,Sea Okhotsk,D11/12/2010,33.31
21187,World,Southern Ocean,D11/12/2010,15.29
21188,World,Tropics,D11/12/2010,34.91
21189,World,World,D11/12/2010,34.06
21190,World,Yellow Sea,D11/12/2010,70.21
21191,World,Andaman Sea,D11/16/2010,119.55
21192,World,Baltic Sea,D11/16/2010,141.15
21193,World,Indonesian,D11/16/2010,196.38
21194,World,Mediterranean,D11/16/2010,159.63
21195,World,North Sea,D11/16/2010,23.39
21196,World,Persian Gulf,D11/16/2010,240.63
21197,World,Sea Japan,D11/16/2010,117.2
21198,World,Sea Okhotsk,D11/16/2010,48.12
21199,World,South China,D11/16/2010,147.29
21200,World,Arabian Sea,D11/17/2010,1.78
21201,World,Atlantic Ocean,D11/17/2010,38.32
21202,World,Bay Bengal,D11/17/2010,85.47
21203,World,Bering Sea,D11/17/2010,68.02
21204,World,Caribbean Sea,D11/17/2010,32.84
21205,World,Gulf Mexico,D11/17/2010,50.76
21206,World,Indian Ocean,D11/17/2010,40.12
21207,World,Nino,D11/17/2010,29.87
21208,World,North Atlantic,D11/17/2010,45.91
21209,World,North Pacific,D11/17/2010,60.11
21210,World,Pacific Ocean,D11/17/2010,17.26
21211,World,Southern Ocean,D11/17/2010,22.56
21212,World,Tropics,D11/17/2010,32.65
21213,World,World,D11/17/2010,33.84
21214,World,Yellow Sea,D11/17/2010,57.26
21215,World,Adriatic Sea,D11/18/2010,194.33
21216,World,Adriatic Sea,D11/21/2010,191.99
21217,World,Andaman Sea,D11/21/2010,100.51
21218,World,Arabian Sea,D11/21/2010,15.09
21219,World,Baltic Sea,D11/21/2010,91
21220,World,Bay Bengal,D11/21/2010,93.64
21221,World,Bering Sea,D11/21/2010,59.42
21222,World,Gulf Mexico,D11/21/2010,45.2
21223,World,Indonesian,D11/21/2010,177.51
21224,World,Mediterranean,D11/21/2010,166.48
21225,World,Persian Gulf,D11/21/2010,161.83
21226,World,Sea Japan,D11/21/2010,129.63
21227,World,South China,D11/21/2010,150.57
21228,World,Atlantic Ocean,D11/22/2010,33.25
21229,World,Caribbean Sea,D11/22/2010,29.62
21230,World,Indian Ocean,D11/22/2010,34.88
21231,World,Nino,D11/22/2010,24.76
21232,World,North Atlantic,D11/22/2010,41.79
21233,World,North Pacific,D11/22/2010,59.07
21234,World,North Sea,D11/22/2010,-14.06
21235,World,Pacific Ocean,D11/22/2010,10.7
21236,World,Sea Okhotsk,D11/22/2010,66.11
21237,World,Southern Ocean,D11/22/2010,15.69
21238,World,Tropics,D11/22/2010,27.91
21239,World,World,D11/22/2010,29.46
21240,World,Yellow Sea,D11/22/2010,85.01
21241,World,Andaman Sea,D11/26/2010,153.75
21242,World,Baltic Sea,D11/26/2010,29.95
21243,World,Bay Bengal,D11/26/2010,82.77
21244,World,Indian Ocean,D11/26/2010,41.82
21245,World,Mediterranean,D11/26/2010,151.53
21246,World,North Sea,D11/26/2010,-55.51
21247,World,Persian Gulf,D11/26/2010,132.63
21248,World,Sea Japan,D11/26/2010,90.9
21249,World,Sea Okhotsk,D11/26/2010,20.72
21250,World,South China,D11/26/2010,146.69
21251,World,Adriatic Sea,D11/27/2010,136.93
21252,World,Arabian Sea,D11/27/2010,4.58
21253,World,Atlantic Ocean,D11/27/2010,32.92
21254,World,Bering Sea,D11/27/2010,-4.68
21255,World,Caribbean Sea,D11/27/2010,23.94
21256,World,Gulf Mexico,D11/27/2010,24.36
21257,World,Indonesian,D11/27/2010,191.98
21258,World,Nino,D11/27/2010,21.87
21259,World,North Atlantic,D11/27/2010,32.41
21260,World,North Pacific,D11/27/2010,42.71
21261,World,Pacific Ocean,D11/27/2010,11.56
21262,World,Southern Ocean,D11/27/2010,27.76
21263,World,Tropics,D11/27/2010,25.45
21264,World,World,D11/27/2010,28.94
21265,World,Yellow Sea,D11/27/2010,58.56
21266,World,Adriatic Sea,D12/01/2010,207.29
21267,World,Andaman Sea,D12/01/2010,152.01
21268,World,Arabian Sea,D12/01/2010,2.79
21269,World,Baltic Sea,D12/01/2010,-116.3
21270,World,Bay Bengal,D12/01/2010,97.74
21271,World,Bering Sea,D12/01/2010,-36.78
21272,World,Gulf Mexico,D12/01/2010,-2.5
21273,World,Indian Ocean,D12/01/2010,41.58
21274,World,Indonesian,D12/01/2010,184.41
21275,World,Mediterranean,D12/01/2010,163.58
21276,World,Nino,D12/01/2010,19.46
21277,World,Pacific Ocean,D12/01/2010,8.8
21278,World,Persian Gulf,D12/01/2010,130.33
21279,World,Sea Japan,D12/01/2010,92.23
21280,World,Sea Okhotsk,D12/01/2010,27.41
21281,World,South China,D12/01/2010,157.27
21282,World,Southern Ocean,D12/01/2010,30.29
21283,World,Tropics,D12/01/2010,22.71
21284,World,World,D12/01/2010,27.16
21285,World,Atlantic Ocean,D12/02/2010,30.85
21286,World,Caribbean Sea,D12/02/2010,10.82
21287,World,North Atlantic,D12/02/2010,17.49
21288,World,North Pacific,D12/02/2010,42.17
21289,World,North Sea,D12/02/2010,-70.26
21290,World,Yellow Sea,D12/02/2010,20.91
21291,World,Baltic Sea,D12/05/2010,-147.15
21292,World,Andaman Sea,D12/06/2010,224.85
21293,World,Arabian Sea,D12/06/2010,-6.82
21294,World,Bay Bengal,D12/06/2010,69.07
21295,World,Bering Sea,D12/06/2010,-46.78
21296,World,Gulf Mexico,D12/06/2010,-1.74
21297,World,Indian Ocean,D12/06/2010,42.82
21298,World,Indonesian,D12/06/2010,191.68
21299,World,Mediterranean,D12/06/2010,147.93
21300,World,Nino,D12/06/2010,19.27
21301,World,North Pacific,D12/06/2010,34.01
21302,World,North Sea,D12/06/2010,49.79
21303,World,Pacific Ocean,D12/06/2010,14.16
21304,World,Persian Gulf,D12/06/2010,115.63
21305,World,Sea Japan,D12/06/2010,53.8
21306,World,Sea Okhotsk,D12/06/2010,4.42
21307,World,South China,D12/06/2010,135.69
21308,World,Southern Ocean,D12/06/2010,36.66
21309,World,Tropics,D12/06/2010,24.75
21310,World,World,D12/06/2010,29.14
21311,World,Adriatic Sea,D12/07/2010,166.43
21312,World,Atlantic Ocean,D12/07/2010,32.22
21313,World,Caribbean Sea,D12/07/2010,5.64
21314,World,North Atlantic,D12/07/2010,14.31
21315,World,Yellow Sea,D12/07/2010,-3.94
21316,World,Adriatic Sea,D12/11/2010,108.49
21317,World,Andaman Sea,D12/11/2010,151.21
21318,World,Arabian Sea,D12/11/2010,-25.71
21319,World,Atlantic Ocean,D12/11/2010,33.25
21320,World,Baltic Sea,D12/11/2010,-101.5
21321,World,Bay Bengal,D12/11/2010,95.34
21322,World,Bering Sea,D12/11/2010,-19.78
21323,World,Gulf Mexico,D12/11/2010,-44.8
21324,World,Indian Ocean,D12/11/2010,34.58
21325,World,Indonesian,D12/11/2010,198.81
21326,World,Mediterranean,D12/11/2010,124.08
21327,World,Nino,D12/11/2010,23.86
21328,World,North Pacific,D12/11/2010,25.87
21329,World,Pacific Ocean,D12/11/2010,17.3
21330,World,Sea Japan,D12/11/2010,20.33
21331,World,Sea Okhotsk,D12/11/2010,10.41
21332,World,South China,D12/11/2010,113.67
21333,World,Southern Ocean,D12/11/2010,38.69
21334,World,Tropics,D12/11/2010,26.71
21335,World,World,D12/11/2010,29.06
21336,World,Yellow Sea,D12/11/2010,-22.69
21337,World,Caribbean Sea,D12/12/2010,10.92
21338,World,North Atlantic,D12/12/2010,-2.01
21339,World,North Sea,D12/12/2010,93.74
21340,World,Persian Gulf,D12/12/2010,88.53
21341,World,Baltic Sea,D12/15/2010,-63.05
21342,World,Andaman Sea,D12/16/2010,146.45
21343,World,Arabian Sea,D12/16/2010,-13.02
21344,World,Bay Bengal,D12/16/2010,81.87
21345,World,Bering Sea,D12/16/2010,10.22
21346,World,Gulf Mexico,D12/16/2010,-37.24
21347,World,Indian Ocean,D12/16/2010,33.02
21348,World,Mediterranean,D12/16/2010,77.43
21349,World,Nino,D12/16/2010,20.07
21350,World,North Pacific,D12/16/2010,22.61
21351,World,North Sea,D12/16/2010,64.99
21352,World,Pacific Ocean,D12/16/2010,16.66
21353,World,Persian Gulf,D12/16/2010,77.33
21354,World,Sea Japan,D12/16/2010,-8.8
21355,World,Sea Okhotsk,D12/16/2010,-0.58
21356,World,South China,D12/16/2010,101.19
21357,World,Southern Ocean,D12/16/2010,37.86
21358,World,Tropics,D12/16/2010,25.45
21359,World,World,D12/16/2010,27.64
21360,World,Adriatic Sea,D12/17/2010,67.83
21361,World,Atlantic Ocean,D12/17/2010,34.12
21362,World,Caribbean Sea,D12/17/2010,7.04
21363,World,Indonesian,D12/17/2010,200.68
21364,World,North Atlantic,D12/17/2010,1.11
21365,World,Yellow Sea,D12/17/2010,-40.04
21366,World,Adriatic Sea,D12/21/2010,144.29
21367,World,Andaman Sea,D12/21/2010,147.81
21368,World,Arabian Sea,D12/21/2010,-12.91
21369,World,Atlantic Ocean,D12/21/2010,30.05
21370,World,Baltic Sea,D12/21/2010,-42.3
21371,World,Bay Bengal,D12/21/2010,97.54
21372,World,Bering Sea,D12/21/2010,20.42
21373,World,Caribbean Sea,D12/21/2010,-1.18
21374,World,Gulf Mexico,D12/21/2010,-59.7
21375,World,Indian Ocean,D12/21/2010,39.68
21376,World,Indonesian,D12/21/2010,217.51
21377,World,Mediterranean,D12/21/2010,91.28
21378,World,Nino,D12/21/2010,26.16
21379,World,North Atlantic,D12/21/2010,-3.81
21380,World,North Pacific,D12/21/2010,24.07
21381,World,Pacific Ocean,D12/21/2010,17.8
21382,World,Persian Gulf,D12/21/2010,33.43
21383,World,Sea Japan,D12/21/2010,5.83
21384,World,Sea Okhotsk,D12/21/2010,24.21
21385,World,South China,D12/21/2010,145.97
21386,World,Southern Ocean,D12/21/2010,41.09
21387,World,Tropics,D12/21/2010,27.71
21388,World,World,D12/21/2010,29.76
21389,World,Yellow Sea,D12/21/2010,-69.99
21390,World,North Sea,D12/22/2010,-30.26
21391,World,Baltic Sea,D12/25/2010,-57.35
21392,World,Andaman Sea,D12/26/2010,89.35
21393,World,Arabian Sea,D12/26/2010,0.88
21394,World,Atlantic Ocean,D12/26/2010,29.22
21395,World,Bay Bengal,D12/26/2010,102.27
21396,World,Bering Sea,D12/26/2010,27.72
21397,World,Gulf Mexico,D12/26/2010,-35.04
21398,World,Indian Ocean,D12/26/2010,40.72
21399,World,Indonesian,D12/26/2010,220.18
21400,World,Mediterranean,D12/26/2010,109.93
21401,World,Nino,D12/26/2010,18.47
21402,World,North Pacific,D12/26/2010,15.81
21403,World,North Sea,D12/26/2010,5.99
21404,World,Pacific Ocean,D12/26/2010,17.56
21405,World,Persian Gulf,D12/26/2010,125.13
21406,World,Sea Japan,D12/26/2010,-32.5
21407,World,Sea Okhotsk,D12/26/2010,40.12
21408,World,South China,D12/26/2010,105.69
21409,World,Southern Ocean,D12/26/2010,43.26
21410,World,Tropics,D12/26/2010,26.75
21411,World,World,D12/26/2010,28.84
21412,World,Adriatic Sea,D12/27/2010,155.83
21413,World,Caribbean Sea,D12/27/2010,-14.26
21414,World,North Atlantic,D12/27/2010,-10.79
21415,World,Yellow Sea,D12/27/2010,-110.14
21416,World,Adriatic Sea,D12/30/2010,122.69
21417,World,Andaman Sea,D12/31/2010,106.71
21418,World,Arabian Sea,D12/31/2010,-4.61
21419,World,Atlantic Ocean,D12/31/2010,26.45
21420,World,Baltic Sea,D12/31/2010,-79.4
21421,World,Bay Bengal,D12/31/2010,88.74
21422,World,Bering Sea,D12/31/2010,31.72
21423,World,Gulf Mexico,D12/31/2010,-51.7
21424,World,Indian Ocean,D12/31/2010,34.58
21425,World,Indonesian,D12/31/2010,225.71
21426,World,Mediterranean,D12/31/2010,113.18
21427,World,Nino,D12/31/2010,21.66
21428,World,North Atlantic,D12/31/2010,-9.71
21429,World,North Pacific,D12/31/2010,18.87
21430,World,Pacific Ocean,D12/31/2010,17.7
21431,World,Persian Gulf,D12/31/2010,133.93
21432,World,Sea Japan,D12/31/2010,-37.27
21433,World,Sea Okhotsk,D12/31/2010,64.71
21434,World,South China,D12/31/2010,140.37
21435,World,Southern Ocean,D12/31/2010,40.69
21436,World,Tropics,D12/31/2010,26.71
21437,World,World,D12/31/2010,28.46
21438,World,Yellow Sea,D12/31/2010,-108.69
21439,World,Caribbean Sea,D01/01/2011,-4.38
21440,World,North Sea,D01/01/2011,40.54
21441,World,Baltic Sea,D01/04/2011,-102.35
21442,World,Andaman Sea,D01/05/2011,121.35
21443,World,Arabian Sea,D01/05/2011,-17.12
21444,World,Atlantic Ocean,D01/05/2011,28.52
21445,World,Bay Bengal,D01/05/2011,87.07
21446,World,Bering Sea,D01/05/2011,28.02
21447,World,Gulf Mexico,D01/05/2011,-38.84
21448,World,Indian Ocean,D01/05/2011,24.32
21449,World,Indonesian,D01/05/2011,217.18
21450,World,Mediterranean,D01/05/2011,66.83
21451,World,Nino,D01/05/2011,16.87
21452,World,North Atlantic,D01/05/2011,-7.99
21453,World,North Pacific,D01/05/2011,10.31
21454,World,North Sea,D01/05/2011,7.19
21455,World,Pacific Ocean,D01/05/2011,16.96
21456,World,Persian Gulf,D01/05/2011,119.63
21457,World,Sea Japan,D01/05/2011,-24.5
21458,World,Sea Okhotsk,D01/05/2011,19.12
21459,World,South China,D01/05/2011,120.39
21460,World,Southern Ocean,D01/05/2011,38.66
21461,World,Tropics,D01/05/2011,24.15
21462,World,World,D01/05/2011,25.24
21463,World,Adriatic Sea,D01/06/2011,90.43
21464,World,Caribbean Sea,D01/06/2011,3.84
21465,World,Yellow Sea,D01/06/2011,-74.54
21466,World,Sea Japan,D01/09/2011,-25.37
21467,World,Adriatic Sea,D01/10/2011,87.69
21468,World,Andaman Sea,D01/10/2011,113.31
21469,World,Arabian Sea,D01/10/2011,-22.41
21470,World,Atlantic Ocean,D01/10/2011,28.45
21471,World,Baltic Sea,D01/10/2011,-49.4
21472,World,Bay Bengal,D01/10/2011,85.94
21473,World,Bering Sea,D01/10/2011,64.82
21474,World,Caribbean Sea,D01/10/2011,4.82
21475,World,Gulf Mexico,D01/10/2011,-51.5
21476,World,Indian Ocean,D01/10/2011,18.68
21477,World,Indonesian,D01/10/2011,224.01
21478,World,Mediterranean,D01/10/2011,58.98
21479,World,Nino,D01/10/2011,17.66
21480,World,North Atlantic,D01/10/2011,-1.01
21481,World,North Pacific,D01/10/2011,-1.53
21482,World,North Sea,D01/10/2011,12.14
21483,World,Pacific Ocean,D01/10/2011,13.6
21484,World,Persian Gulf,D01/10/2011,52.23
21485,World,Sea Okhotsk,D01/10/2011,20.31
21486,World,South China,D01/10/2011,155.67
21487,World,Southern Ocean,D01/10/2011,38.39
21488,World,Tropics,D01/10/2011,22.11
21489,World,World,D01/10/2011,23.86
21490,World,Yellow Sea,D01/10/2011,-70.39
21491,World,Baltic Sea,D01/14/2011,-3.65
21492,World,Bering Sea,D01/14/2011,66.12
21493,World,Persian Gulf,D01/14/2011,50.73
21494,World,Andaman Sea,D01/15/2011,75.95
21495,World,Arabian Sea,D01/15/2011,-28.02
21496,World,Atlantic Ocean,D01/15/2011,36.32
21497,World,Bay Bengal,D01/15/2011,71.57
21498,World,Caribbean Sea,D01/15/2011,9.94
21499,World,Gulf Mexico,D01/15/2011,-49.74
21500,World,Indian Ocean,D01/15/2011,15.92
21501,World,Indonesian,D01/15/2011,229.88
21502,World,Mediterranean,D01/15/2011,44.93
21503,World,Nino,D01/15/2011,17.77
21504,World,North Atlantic,D01/15/2011,4.21
21505,World,North Pacific,D01/15/2011,-14.19
21506,World,North Sea,D01/15/2011,28.79
21507,World,Pacific Ocean,D01/15/2011,13.16
21508,World,Sea Japan,D01/15/2011,-35.4
21509,World,Sea Okhotsk,D01/15/2011,36.42
21510,World,South China,D01/15/2011,118.89
21511,World,Southern Ocean,D01/15/2011,39.86
21512,World,Tropics,D01/15/2011,22.75
21513,World,World,D01/15/2011,23.54
21514,World,Adriatic Sea,D01/16/2011,84.53
21515,World,Yellow Sea,D01/16/2011,-94.94
21516,World,Adriatic Sea,D01/19/2011,38.29
21517,World,Andaman Sea,D01/20/2011,79.61
21518,World,Arabian Sea,D01/20/2011,-20.21
21519,World,Atlantic Ocean,D01/20/2011,22.05
21520,World,Baltic Sea,D01/20/2011,55.1
21521,World,Bay Bengal,D01/20/2011,70.44
21522,World,Bering Sea,D01/20/2011,47.32
21523,World,Caribbean Sea,D01/20/2011,-0.98
21524,World,Gulf Mexico,D01/20/2011,-59.3
21525,World,Indian Ocean,D01/20/2011,12.98
21526,World,Indonesian,D01/20/2011,226.21
21527,World,Mediterranean,D01/20/2011,5.98
21528,World,Nino,D01/20/2011,24.26
21529,World,North Atlantic,D01/20/2011,-7.81
21530,World,North Pacific,D01/20/2011,2.27
21531,World,North Sea,D01/20/2011,72.74
21532,World,Pacific Ocean,D01/20/2011,16.5
21533,World,Persian Gulf,D01/20/2011,57.03
21534,World,Sea Japan,D01/20/2011,-19.77
21535,World,Sea Okhotsk,D01/20/2011,97.01
21536,World,South China,D01/20/2011,149.37
21537,World,Southern Ocean,D01/20/2011,32.39
21538,World,Tropics,D01/20/2011,24.21
21539,World,World,D01/20/2011,22.46
21540,World,Yellow Sea,D01/20/2011,-55.39
21541,World,Baltic Sea,D01/24/2011,57.45
21542,World,Sea Okhotsk,D01/24/2011,97.02
21543,World,Andaman Sea,D01/25/2011,49.55
21544,World,Arabian Sea,D01/25/2011,5.58
21545,World,Atlantic Ocean,D01/25/2011,18.92
21546,World,Bay Bengal,D01/25/2011,63.97
21547,World,Bering Sea,D01/25/2011,17.12
21548,World,Caribbean Sea,D01/25/2011,-2.66
21549,World,Gulf Mexico,D01/25/2011,-73.84
21550,World,Indian Ocean,D01/25/2011,31.82
21551,World,Indonesian,D01/25/2011,240.48
21552,World,Mediterranean,D01/25/2011,-45.17
21553,World,Nino,D01/25/2011,27.17
21554,World,North Atlantic,D01/25/2011,-31.39
21555,World,North Pacific,D01/25/2011,-5.19
21556,World,North Sea,D01/25/2011,59.09
21557,World,Pacific Ocean,D01/25/2011,17.56
21558,World,Persian Gulf,D01/25/2011,61.23
21559,World,Sea Japan,D01/25/2011,-22.2
21560,World,South China,D01/25/2011,126.69
21561,World,Southern Ocean,D01/25/2011,45.16
21562,World,Tropics,D01/25/2011,25.45
21563,World,World,D01/25/2011,24.34
21564,World,Yellow Sea,D01/25/2011,-70.74
21565,World,Adriatic Sea,D01/26/2011,-10.87
21566,World,South China,D01/29/2011,143.17
21567,World,Adriatic Sea,D01/30/2011,-11.41
21568,World,Andaman Sea,D01/30/2011,15.01
21569,World,Arabian Sea,D01/30/2011,29.99
21570,World,Atlantic Ocean,D01/30/2011,15.95
21571,World,Baltic Sea,D01/30/2011,-17
21572,World,Bay Bengal,D01/30/2011,95.14
21573,World,Bering Sea,D01/30/2011,-0.28
21574,World,Caribbean Sea,D01/30/2011,-15.68
21575,World,Gulf Mexico,D01/30/2011,-88.4
21576,World,Indian Ocean,D01/30/2011,45.68
21577,World,Indonesian,D01/30/2011,213.41
21578,World,Mediterranean,D01/30/2011,-23.12
21579,World,Nino,D01/30/2011,30.06
21580,World,North Atlantic,D01/30/2011,-32.41
21581,World,North Pacific,D01/30/2011,-21.93
21582,World,North Sea,D01/30/2011,63.74
21583,World,Pacific Ocean,D01/30/2011,12.9
21584,World,Persian Gulf,D01/30/2011,120.63
21585,World,Sea Japan,D01/30/2011,-39.17
21586,World,Sea Okhotsk,D01/30/2011,36.51
21587,World,Southern Ocean,D01/30/2011,52.59
21588,World,Tropics,D01/30/2011,23.81
21589,World,World,D01/30/2011,24.16
21590,World,Yellow Sea,D01/30/2011,-70.69
21591,World,Baltic Sea,D02/03/2011,10.45
21592,World,Persian Gulf,D02/03/2011,23.63
21593,World,Sea Okhotsk,D02/03/2011,2.12
21594,World,Adriatic Sea,D02/04/2011,17.63
21595,World,Andaman Sea,D02/04/2011,-39.35
21596,World,Arabian Sea,D02/04/2011,29.08
21597,World,Atlantic Ocean,D02/04/2011,18.72
21598,World,Bay Bengal,D02/04/2011,78.57
21599,World,Bering Sea,D02/04/2011,-4.18
21600,World,Caribbean Sea,D02/04/2011,-14.76
21601,World,Gulf Mexico,D02/04/2011,-73.44
21602,World,Indian Ocean,D02/04/2011,50.02
21603,World,Indonesian,D02/04/2011,191.78
21604,World,Mediterranean,D02/04/2011,-19.27
21605,World,Nino,D02/04/2011,24.07
21606,World,North Atlantic,D02/04/2011,-28.69
21607,World,North Pacific,D02/04/2011,-30.59
21608,World,North Sea,D02/04/2011,69.79
21609,World,Pacific Ocean,D02/04/2011,10.06
21610,World,Sea Japan,D02/04/2011,-69.1
21611,World,South China,D02/04/2011,92.99
21612,World,Southern Ocean,D02/04/2011,59.76
21613,World,Tropics,D02/04/2011,17.45
21614,World,World,D02/04/2011,21.94
21615,World,Yellow Sea,D02/05/2011,-76.34
21616,World,Adriatic Sea,D02/08/2011,-27.11
21617,World,Sea Japan,D02/08/2011,-58.57
21618,World,South China,D02/08/2011,74.57
21619,World,Andaman Sea,D02/09/2011,-6.99
21620,World,Arabian Sea,D02/09/2011,22.69
21621,World,Atlantic Ocean,D02/09/2011,19.35
21622,World,Baltic Sea,D02/09/2011,132.6
21623,World,Bay Bengal,D02/09/2011,62.44
21624,World,Bering Sea,D02/09/2011,-17.48
21625,World,Caribbean Sea,D02/09/2011,-27.88
21626,World,Gulf Mexico,D02/09/2011,-88.9
21627,World,Indian Ocean,D02/09/2011,46.78
21628,World,Indonesian,D02/09/2011,198.51
21629,World,Mediterranean,D02/09/2011,-44.92
21630,World,Nino,D02/09/2011,27.66
21631,World,North Atlantic,D02/09/2011,-34.11
21632,World,North Pacific,D02/09/2011,-23.43
21633,World,North Sea,D02/09/2011,26.34
21634,World,Pacific Ocean,D02/09/2011,10.7
21635,World,Persian Gulf,D02/09/2011,-16.67
21636,World,Sea Okhotsk,D02/09/2011,-31.79
21637,World,Southern Ocean,D02/09/2011,60.39
21638,World,Tropics,D02/09/2011,15.91
21639,World,World,D02/09/2011,21.26
21640,World,Yellow Sea,D02/09/2011,-98.69
21641,World,Baltic Sea,D02/13/2011,219.75
21642,World,Bay Bengal,D02/13/2011,44.97
21643,World,North Sea,D02/13/2011,-86.21
21644,World,Persian Gulf,D02/13/2011,-37.47
21645,World,Sea Okhotsk,D02/13/2011,-34.88
21646,World,Andaman Sea,D02/14/2011,7.35
21647,World,Arabian Sea,D02/14/2011,34.18
21648,World,Atlantic Ocean,D02/14/2011,25.72
21649,World,Bering Sea,D02/14/2011,-9.58
21650,World,Caribbean Sea,D02/14/2011,-12.36
21651,World,Gulf Mexico,D02/14/2011,-68.64
21652,World,Indian Ocean,D02/14/2011,37.72
21653,World,Indonesian,D02/14/2011,188.98
21654,World,Mediterranean,D02/14/2011,-67.67
21655,World,Nino,D02/14/2011,26.57
21656,World,North Atlantic,D02/14/2011,-29.79
21657,World,North Pacific,D02/14/2011,-15.39
21658,World,Pacific Ocean,D02/14/2011,10.16
21659,World,Sea Japan,D02/14/2011,-47.9
21660,World,South China,D02/14/2011,39.19
21661,World,Southern Ocean,D02/14/2011,55.66
21662,World,Tropics,D02/14/2011,15.05
21663,World,World,D02/14/2011,20.24
21664,World,Yellow Sea,D02/14/2011,-92.34
21665,World,Adriatic Sea,D02/15/2011,-19.47
21666,World,Adriatic Sea,D02/18/2011,12.99
21667,World,Baltic Sea,D02/18/2011,122.7
21668,World,Mediterranean,D02/18/2011,-11.12
21669,World,Sea Japan,D02/18/2011,-88.07
21670,World,Sea Okhotsk,D02/18/2011,-36.79
21671,World,South China,D02/18/2011,80.37
21672,World,Andaman Sea,D02/19/2011,13.11
21673,World,Arabian Sea,D02/19/2011,15.09
21674,World,Atlantic Ocean,D02/19/2011,29.95
21675,World,Bay Bengal,D02/19/2011,25.14
21676,World,Bering Sea,D02/19/2011,2.52
21677,World,Caribbean Sea,D02/19/2011,-7.48
21678,World,Gulf Mexico,D02/19/2011,-69.9
21679,World,Indian Ocean,D02/19/2011,37.98
21680,World,Indonesian,D02/19/2011,191.21
21681,World,Nino,D02/19/2011,34.36
21682,World,North Atlantic,D02/19/2011,-29.11
21683,World,North Pacific,D02/19/2011,-23.53
21684,World,North Sea,D02/19/2011,-145.46
21685,World,Pacific Ocean,D02/19/2011,8.4
21686,World,Persian Gulf,D02/19/2011,32.43
21687,World,Southern Ocean,D02/19/2011,52.69
21688,World,Tropics,D02/19/2011,19.31
21689,World,World,D02/19/2011,21.26
21690,World,Yellow Sea,D02/19/2011,-78.69
21691,World,Andaman Sea,D02/23/2011,-41.85
21692,World,Baltic Sea,D02/23/2011,-18.95
21693,World,Bay Bengal,D02/23/2011,64.37
21694,World,North Sea,D02/23/2011,-96.01
21695,World,Persian Gulf,D02/23/2011,12.93
21696,World,Sea Okhotsk,D02/23/2011,-25.08
21697,World,Arabian Sea,D02/24/2011,26.38
21698,World,Atlantic Ocean,D02/24/2011,29.32
21699,World,Bering Sea,D02/24/2011,15.32
21700,World,Caribbean Sea,D02/24/2011,-15.46
21701,World,Gulf Mexico,D02/24/2011,-63.34
21702,World,Indian Ocean,D02/24/2011,31.82
21703,World,Indonesian,D02/24/2011,201.78
21704,World,Mediterranean,D02/24/2011,13.03
21705,World,Nino,D02/24/2011,30.37
21706,World,North Atlantic,D02/24/2011,-29.39
21707,World,North Pacific,D02/24/2011,-27.09
21708,World,Pacific Ocean,D02/24/2011,9.06
21709,World,Sea Japan,D02/24/2011,-68.5
21710,World,South China,D02/24/2011,44.09
21711,World,Southern Ocean,D02/24/2011,51.76
21712,World,Tropics,D02/24/2011,18.85
21713,World,World,D02/24/2011,20.44
21714,World,Yellow Sea,D02/24/2011,-59.14
21715,World,Adriatic Sea,D02/25/2011,66.03
21716,World,Adriatic Sea,D02/28/2011,76.59
21717,World,Arabian Sea,D02/28/2011,37.99
21718,World,Bay Bengal,D02/28/2011,48.74
21719,World,Gulf Mexico,D02/28/2011,-31.7
21720,World,Indonesian,D02/28/2011,196.01
21721,World,Mediterranean,D02/28/2011,33.08
21722,World,Sea Japan,D02/28/2011,-87.07
21723,World,South China,D02/28/2011,52.37
21724,World,Andaman Sea,D03/01/2011,-30.09
21725,World,Atlantic Ocean,D03/01/2011,26.05
21726,World,Baltic Sea,D03/01/2011,-138.8
21727,World,Bering Sea,D03/01/2011,19.82
21728,World,Caribbean Sea,D03/01/2011,-12.18
21729,World,Indian Ocean,D03/01/2011,37.88
21730,World,Nino,D03/01/2011,35.06
21731,World,North Atlantic,D03/01/2011,-29.11
21732,World,North Pacific,D03/01/2011,-31.63
21733,World,North Sea,D03/01/2011,4.54
21734,World,Pacific Ocean,D03/01/2011,7.8
21735,World,Persian Gulf,D03/01/2011,31.83
21736,World,Sea Okhotsk,D03/01/2011,-13.59
21737,World,Southern Ocean,D03/01/2011,48.99
21738,World,Tropics,D03/01/2011,21.31
21739,World,World,D03/01/2011,20.96
21740,World,Yellow Sea,D03/01/2011,-83.69
21741,World,Andaman Sea,D03/05/2011,-18.45
21742,World,Mediterranean,D03/05/2011,-48.77
